Sample,X,Y,Z
929,-0.039,0.059,1.016
930,-0.039,0.059,0.996
931,-0.039,0.059,0.988
932,-0.023,0.059,0.992
933,-0.043,0.055,1.008
934,-0.031,0.059,0.992
935,-0.051,0.059,1.000
936,-0.039,0.062,1.004
937,-0.031,0.059,0.996
938,-0.031,0.055,1.000
939,-0.027,0.043,0.988
940,-0.055,0.055,1.023
941,-0.020,0.055,1.000
942,-0.031,0.055,1.000
943,-0.023,0.047,0.984
944,-0.035,0.059,1.012
945,-0.039,0.066,1.000
946,-0.031,0.066,1.000
947,-0.035,0.059,0.988
948,-0.027,0.062,1.004
949,-0.039,0.059,1.000
950,-0.035,0.051,1.008
951,-0.043,0.062,0.996
952,-0.035,0.062,0.996
953,-0.023,0.059,1.012
954,-0.020,0.051,1.000
955,-0.023,0.047,1.004
956,-0.035,0.059,1.008
957,-0.027,0.055,1.004
958,-0.031,0.055,0.988
959,-0.027,0.055,0.980
960,-0.062,0.074,0.934
961,-0.035,0.066,1.012
962,-0.031,0.066,0.996
963,-0.039,0.047,0.984
964,-0.035,0.055,1.000
965,-0.043,0.051,1.008
966,-0.039,0.062,1.008
967,-0.031,0.059,0.992
968,-0.023,0.051,0.996
969,-0.027,0.059,1.004
970,-0.035,0.059,1.000
971,-0.035,0.062,1.008
972,-0.035,0.055,0.969
973,-0.023,0.055,1.020
974,-0.031,0.051,0.996
975,-0.035,0.055,1.004
976,-0.035,0.062,0.988
977,-0.035,0.055,0.992
978,-0.035,0.055,0.996
979,-0.043,0.055,0.992
980,-0.027,0.070,1.098
981,-0.035,0.055,1.012
982,-0.023,0.055,1.008
983,-0.031,0.059,1.004
984,-0.039,0.059,1.008
985,-0.027,0.055,1.000
986,-0.027,0.055,1.004
987,-0.023,0.055,1.000
988,-0.031,0.055,1.004
989,-0.039,0.062,0.988
990,-0.035,0.066,1.008
991,-0.039,0.059,0.984
992,-0.031,0.051,0.996
993,-0.035,0.051,0.996
994,-0.035,0.059,1.004
995,-0.035,0.066,0.992
996,-0.039,0.055,1.000
997,-0.027,0.051,1.008
998,-0.027,0.055,0.996
999,-0.035,0.051,0.996
Rate 1390, overflows 0
