Sample,X,Y,Z
880,-0.020,-0.289,0.895
881,-0.012,-0.293,0.902
882,-0.023,-0.277,0.906
883,-0.027,-0.281,0.895
884,-0.023,-0.297,0.891
885,0.031,-0.289,0.902
886,0.008,-0.285,0.898
887,0.008,-0.273,0.906
888,-0.035,-0.285,0.902
889,-0.027,-0.297,0.887
890,-0.027,-0.289,0.895
891,0.000,-0.273,0.898
892,-0.012,-0.270,0.922
893,-0.008,-0.277,0.898
894,-0.023,-0.289,0.887
895,-0.035,-0.293,0.895
896,-0.012,-0.289,0.902
897,-0.016,-0.270,0.910
898,-0.012,-0.277,0.895
899,-0.027,-0.289,0.895
900,-0.020,-0.289,0.895
901,0.000,-0.281,0.883
902,-0.023,-0.285,0.898
903,0.000,-0.270,0.910
904,-0.031,-0.285,0.895
905,-0.023,-0.301,0.883
906,-0.031,-0.293,0.891
907,0.004,-0.281,0.910
908,0.000,-0.273,0.910
909,-0.016,-0.285,0.891
910,-0.047,-0.293,0.895
911,-0.016,-0.297,0.883
912,-0.020,-0.277,0.898
913,0.008,-0.266,0.914
914,-0.031,-0.285,0.914
915,-0.023,-0.293,0.887
916,-0.027,-0.281,0.883
917,-0.020,-0.273,0.891
918,-0.020,-0.297,0.898
919,-0.031,-0.281,0.906
920,-0.012,-0.277,0.906
921,-0.004,-0.289,0.902
922,0.008,-0.281,0.879
923,-0.039,-0.270,0.914
924,-0.031,-0.293,0.910
925,-0.012,-0.301,0.902
926,-0.020,-0.273,0.895
927,-0.008,-0.270,0.902
928,-0.012,-0.281,0.898
929,-0.023,-0.281,0.902
930,-0.020,-0.277,0.898
931,-0.008,-0.285,0.895
932,-0.008,-0.277,0.898
933,-0.031,-0.281,0.902
934,-0.012,-0.289,0.898
935,-0.004,-0.285,0.902
936,-0.027,-0.273,0.895
937,-0.016,-0.297,0.891
938,-0.008,-0.285,0.891
939,-0.027,-0.270,0.906
940,-0.008,-0.281,0.898
941,-0.016,-0.301,0.902
942,-0.027,-0.285,0.895
943,-0.020,-0.273,0.895
944,-0.023,-0.281,0.910
945,0.000,-0.301,0.902
946,-0.012,-0.273,0.895
947,-0.035,-0.289,0.895
948,-0.027,-0.301,0.887
949,-0.008,-0.281,0.895
950,0.008,-0.266,0.914
951,-0.012,-0.273,0.910
952,-0.043,-0.312,0.887
953,-0.031,-0.301,0.875
954,-0.008,-0.281,0.895
955,0.020,-0.254,0.922
956,-0.035,-0.273,0.918
957,-0.020,-0.293,0.895
958,-0.035,-0.305,0.883
959,-0.008,-0.281,0.891
960,-0.012,-0.277,0.910
961,-0.008,-0.277,0.906
962,-0.016,-0.281,0.902
963,-0.016,-0.289,0.891
964,-0.031,-0.293,0.895
965,0.027,-0.301,0.898
966,0.004,-0.277,0.887
967,-0.023,-0.277,0.918
968,-0.004,-0.297,0.891
969,-0.023,-0.277,0.891
970,-0.027,-0.281,0.902
971,-0.004,-0.281,0.910
972,-0.023,-0.301,0.914
973,0.000,-0.289,0.895
974,-0.012,-0.270,0.902
975,-0.012,-0.277,0.902
976,-0.012,-0.293,0.887
977,-0.023,-0.293,0.895
978,-0.020,-0.281,0.914
979,-0.004,-0.277,0.902
980,-0.012,-0.285,0.887
981,-0.020,-0.285,0.902
982,-0.020,-0.289,0.898
983,-0.027,-0.289,0.898
984,-0.023,-0.277,0.898
985,-0.020,-0.297,0.902
986,0.000,-0.289,0.887
987,-0.027,-0.293,0.902
988,-0.020,-0.281,0.895
989,-0.035,-0.281,0.902
990,-0.008,-0.289,0.895
991,0.000,-0.273,0.898
992,-0.047,-0.285,0.910
993,0.000,-0.297,0.895
994,-0.023,-0.277,0.898
995,-0.004,-0.281,0.895
996,-0.016,-0.293,0.898
997,-0.016,-0.297,0.891
998,-0.039,-0.281,0.910
999,-0.008,-0.277,0.906
Rate 1399, overflows 0
