Sample,X,Y,Z
927,0.031,-0.066,0.941
928,0.020,-0.074,0.941
929,0.020,-0.070,0.934
930,0.027,-0.070,0.930
931,0.023,-0.082,0.930
932,0.023,-0.074,0.926
933,0.027,-0.074,0.930
934,0.020,-0.074,0.934
935,0.023,-0.062,0.926
936,0.020,-0.086,0.934
937,0.023,-0.074,0.930
938,0.031,-0.070,0.930
939,0.016,-0.074,0.934
940,0.020,-0.082,0.949
941,0.051,-0.082,0.934
942,0.023,-0.082,0.934
943,0.023,-0.074,0.934
944,0.023,-0.066,0.930
945,0.027,-0.078,0.930
946,0.031,-0.074,0.922
947,0.016,-0.078,0.930
948,0.023,-0.078,0.934
949,0.023,-0.082,0.938
950,0.031,-0.070,0.926
951,0.020,-0.078,0.926
952,0.016,-0.070,0.938
953,0.020,-0.074,0.938
954,0.023,-0.082,0.934
955,0.023,-0.082,0.930
956,0.027,-0.066,0.934
957,0.020,-0.070,0.934
958,0.016,-0.082,0.938
959,0.027,-0.074,0.926
960,-0.035,-0.102,0.922
961,0.035,-0.074,0.938
962,0.020,-0.066,0.934
963,0.020,-0.082,0.934
964,0.020,-0.082,0.938
965,0.023,-0.090,0.930
966,0.020,-0.074,0.930
967,0.016,-0.070,0.934
968,0.020,-0.066,0.934
969,0.027,-0.078,0.934
970,0.023,-0.078,0.926
971,0.016,-0.082,0.934
972,0.020,-0.070,0.934
973,0.023,-0.066,0.934
974,0.027,-0.074,0.930
975,0.023,-0.078,0.934
976,0.023,-0.082,0.930
977,0.027,-0.066,0.934
978,0.020,-0.078,0.934
979,0.027,-0.070,0.934
980,-0.020,-0.086,0.941
981,0.000,-0.070,0.938
982,0.027,-0.078,0.938
983,0.031,-0.074,0.926
984,0.020,-0.082,0.934
985,0.027,-0.059,0.930
986,0.016,-0.074,0.938
987,0.023,-0.070,0.938
988,0.016,-0.082,0.934
989,0.020,-0.086,0.934
990,0.031,-0.059,0.938
991,0.023,-0.074,0.934
992,0.020,-0.086,0.930
993,0.027,-0.070,0.930
994,0.004,-0.094,0.938
995,0.031,-0.062,0.926
996,0.016,-0.070,0.941
997,0.012,-0.090,0.930
998,0.027,-0.078,0.926
999,0.008,-0.082,0.930
Rate 1386, overflows 0
